Date,NIFTY50
2000-09-05,0.00035020136578522987
2000-09-06,0.0049711185016627635
2000-09-07,0.0030654544187829202
2000-09-08,0.007154019795103217
2000-09-11,0.004344677769732019
2000-09-12,0.007759123836989845
2000-09-13,-0.007835655639968686
2000-09-14,-0.007451155444150759
2000-09-15,-0.019442330312045897
2000-09-18,-0.044348010160880746
2000-09-19,-0.027577804851035448
2000-09-20,0.01966590736522411
2000-09-21,-0.009717774964628889
2000-09-22,-0.047674549761251184
2000-09-25,0.020608788345374718
2000-09-26,-0.01907082898147061
2000-09-27,0.01944159634040532
2000-09-28,-0.020231325674055056
2000-09-29,0.004145609602021372
2000-10-03,0.008139031966342802
2000-10-04,0.012324492979719048
2000-10-05,-0.01005547850208044
2000-10-06,0.0001945903872349053
2000-10-09,-0.0137743190661479
2000-10-10,-0.0223703937504931
2000-10-11,-0.029904354493724528
2000-10-12,0.003619269489974153
2000-10-13,-0.024455958549222778
2000-10-16,-0.0011047376248141116
2000-10-17,-0.014802841464970906
2000-10-18,-0.019040628642977397
2000-10-19,0.02654049295774663
2000-10-20,0.00501650731038028
2000-10-23,-0.023933447098976046
2000-10-24,0.007430394685082442
2000-10-25,0.02728968718816449
2000-10-26,0.00202719824309483
2000-10-27,-0.006406473910477883
2000-10-30,-0.009798931025706281
2000-10-31,0.0047980122520669966
2000-11-01,0.023918141121296088
2000-11-02,0.020028314457028573
2000-11-03,0.014042535820712798
2000-11-06,-0.0014492170202486943
2000-11-07,0.0052408788550695196
2000-11-08,0.016081812713053978
2000-11-09,0.002486580359962076
2000-11-10,-0.023937950313004497
2000-11-13,-0.025412448065830318
2000-11-14,0.02880675468730587
2000-11-15,0.003379329766262984
2000-11-16,-0.011066116033839779
2000-11-17,0.002229880397324191
2000-11-20,0.0012944983818770073
2000-11-21,-0.0021008403361343353
2000-11-22,-0.010242914979757156
2000-11-23,-0.005194911441076533
2000-11-24,0.007565789473684248
2000-11-27,0.022608553705517398
2000-11-28,0.015843243674674712
2000-11-29,-0.006285602042820693
2000-11-30,0.0026882783158728163
2000-12-01,0.006347829515435777
2000-12-04,-0.0004701457451811164
2000-12-05,0.007094700533082587
2000-12-06,0.010820067722725923
2000-12-07,0.0030418543760348804
2000-12-08,0.008598848368522205
2000-12-11,0.014044302352135274
2000-12-12,0.0009007994595202629
2000-12-13,0.015712303596205013
2000-12-14,-0.00365502473602608
2000-12-15,-0.02723533553192281
2000-12-18,0.0038092335822033085
2000-12-19,-0.00538858530661801
2000-12-20,-0.01163677985501721
2000-12-21,-0.013781123335263379
2000-12-22,-0.02771254109910759
2000-12-26,-0.024154589371980673
2000-12-27,0.013448844884488498
2000-12-28,0.01681185378164951
2000-12-29,0.01168981944833658
2001-01-01,-0.007320644216691097
2001-01-02,0.01395200510244754
2001-01-03,0.015293285107721433
2001-01-04,0.012700871248789936
2001-01-05,0.014988720223301222
2001-01-08,-0.013561876059521527
2001-01-09,0.0018331105594806552
2001-01-10,-0.018564403613768987
2001-01-11,-0.005360055931018293
2001-01-12,0.004959387691346295
2001-01-15,0.0
2001-01-16,0.004896055954925149
2001-01-17,0.003750821700630347
2001-01-18,0.006202326835657468
2001-01-19,0.01772655920977062
2001-01-22,0.0142201489729894
2001-01-23,0.005341246290801127
2001-01-24,0.007932408500590293
2001-01-25,0.0030381785570481323
2001-01-29,-0.020472958178235134
2001-01-30,0.028054096345143664
2001-01-31,-0.005798361962745524
2001-02-01,-0.00914923088138797
2001-02-02,0.014494353088327028
2001-02-05,0.0027196576857526633
2001-02-06,0.0032547374511788796
2001-02-07,-0.011751135462475637
2001-02-08,0.01801867522614531
2001-02-09,0.007309208169115067
2001-02-12,-0.0024898627018566932
2001-02-13,-0.007844815290258156
2001-02-14,0.0015454284071303448
2001-02-15,0.01675817274912994
2001-02-16,-0.024952354062257487
2001-02-19,0.002497556737973694
2001-02-20,-0.0006860196418255748
2001-02-21,-0.009936047982079033
2001-02-22,-0.010948105977665823
2001-02-23,-0.0255700686296213
2001-02-26,-0.006096406528077525
2001-02-27,-0.012839073453215555
2001-02-28,0.04310910424144199
2001-03-01,0.0049208228503772045
2001-03-02,-0.03806929052685837
2001-03-05,-0.02671565813143484
2001-03-07,0.014982893546737985
2001-03-08,0.0018209996125531092
2001-03-09,-0.0294697760761109
2001-03-12,-0.04526798166965529
2001-03-13,-0.06114612462957547
2001-03-14,0.06179425624611001
2001-03-15,0.01921788645118072
2001-03-16,-0.01938955757301908
2001-03-19,-0.005739181433538576
2001-03-20,-0.013272099098339929
2001-03-21,0.030872368589606625
2001-03-22,-0.0161958412724712
2001-03-23,-0.02210433244915999
2001-03-26,0.00017222078704892674
2001-03-27,0.013990529487731385
2001-03-28,0.02415623009976664
2001-03-29,-0.00920245398773012
2001-03-30,-0.03924357794326827
2001-04-02,-0.008796376937815875
2001-04-03,0.009797030137949303
2001-04-04,-0.01096367195997383
2001-04-06,0.0025953459728147443
2001-04-09,-0.00987188487188484
2001-04-10,-0.022422120795852263
2001-04-11,-0.032863424142151265
2001-04-12,-0.03927634045744266
2001-04-16,0.01922138745243429
2001-04-17,0.021443614780777498
2001-04-18,0.034114339268978444
2001-04-19,0.03720319013956863
2001-04-20,-0.00039320197474768115
2001-04-23,0.005026223776223748
2001-04-24,-0.0030006523157208864
2001-04-25,0.007894966413678706
2001-04-26,-0.010040247544034209
2001-04-27,-0.037114754098360736
2001-04-30,0.021747026241714318
2001-05-02,0.010619862252832846
2001-05-03,-0.01332219486457975
2001-05-04,0.007129807049596648
2001-05-07,0.00809698685898863
2001-05-08,0.008558637640449396
2001-05-09,0.0002611079681447137
2001-05-10,-0.0037415705895148532
2001-05-11,-0.0038866326040438715
2001-05-14,0.00026304252520814586
2001-05-15,0.003944600280504806
2001-05-16,0.005107832009080715
2001-05-17,0.020674977196716293
2001-05-18,-0.001829865100642647
2001-05-21,-0.002856412005456943
2001-05-22,-0.0011543888152552029
2001-05-23,0.009417001969009409
2001-05-24,0.0023322873377999986
2001-05-25,-0.00588061090662928
2001-05-28,0.01557579368456885
2001-05-29,0.004399932953402574
2001-05-30,-0.017439192290041428
2001-05-31,-0.008194981104836185
2001-06-01,-0.01699631817792635
2001-06-04,-0.018161229911589083
2001-06-05,-0.01029098651525917
2001-06-06,8.963786303350929e-05
2001-06-07,-0.0030025992650355438
2001-06-08,0.012810716051602444
2001-06-11,0.003994319190484541
2001-06-12,-0.0034921757581114488
2001-06-13,0.0016413077230181816
2001-06-14,-0.014393268379096491
2001-06-15,-0.022466861379465297
2001-06-18,-0.008687658009652988
2001-06-19,0.017017527589724635
2001-06-20,0.0008662745634431257
2001-06-21,-0.0021865889212826506
2001-06-22,-0.006893718042366603
2001-06-25,-0.01898588700409143
2001-06-26,0.02774133083411434
2001-06-27,-0.0004559547692868371
2001-06-28,-0.0019158835872638003
2001-06-29,0.012705667276051269
2001-07-02,-0.0064536510515390555
2001-07-03,-0.028117192823075232
2001-07-04,-0.0017292951953635782
2001-07-05,0.001685472166299773
2001-07-06,-0.004346810002337054
2001-07-09,-0.005257722279598087
2001-07-10,0.011845210004719053
2001-07-11,0.010820390839979543
2001-07-12,0.020163336870760773
2001-07-13,0.004477611940298498
2001-07-16,-0.004412625512179802
2001-07-17,-0.0022160915381485013
2001-07-18,-0.010107877798930187
2001-07-19,-0.0055405467283300425
2001-07-20,-0.007551339902385212
2001-07-23,-0.0065417091955088935
2001-07-24,0.0017746228926351915
2001-07-25,-0.007785184839867565
2001-07-26,-0.010148468333020078
2001-07-27,-0.0016138219100056972
2001-07-30,0.009270704573547617
2001-07-31,0.010740025436902112
2001-08-01,-0.009041338490935136
2001-08-02,0.0026807129755912484
2001-08-03,0.008067542213883616
2001-08-06,0.000604876233017082
2001-08-07,-0.0029295512671472235
2001-08-08,-0.0038242701240555066
2001-08-09,0.0024812734082397814
2001-08-10,0.0004670060243776586
2001-08-13,-0.007608644914344431
2001-08-14,0.01175917215428024
2001-08-16,0.0032078103207811015
2001-08-17,-0.009036563325455327
2001-08-20,-0.005097268986157921
2001-08-21,0.004653349001175089
2001-08-23,0.00262000561429776
2001-08-24,-0.0021931871208584752
2001-08-27,0.003180096338212479
2001-08-28,-0.00177147918511944
2001-08-29,-0.0029888385560173925
2001-08-30,-0.0030914796945992196
2001-08-31,-0.009773058309448968
2001-09-03,-0.005409252669039244
2001-09-04,0.00014312294260787617
2001-09-05,-0.0030528525090631753
2001-09-06,-0.008516746411483367
2001-09-07,-0.000868642022970656
2001-09-10,-0.0017387944358577823
2001-09-11,-0.009676795045481024
2001-09-12,-0.040257963650576434
2001-09-13,-0.010690287110568075
2001-09-14,-0.053514459195224906
2001-09-17,-0.05159291073176042
2001-09-18,0.03204356549154497
2001-09-19,0.013330371028660304
2001-09-20,-0.01468976101732089
2001-09-21,-0.049621717846016766
2001-09-24,0.01738468742683197
2001-09-25,-0.008802715608998257
2001-09-26,0.014279080566519609
2001-09-27,0.01865628934416841
2001-09-28,0.026797752808988884
2001-10-01,-0.004103518082836377
2001-10-03,-0.011482254697286032
2001-10-04,0.013338520535763898
2001-10-05,0.003235890966928112
2001-10-08,-0.013831183030833083
2001-10-09,0.011918620766117938
2001-10-10,0.03029472992220872
2001-10-11,0.015472962194927442
2001-10-12,0.005759765420462859
2001-10-15,0.0031236984589755323
2001-10-16,0.008148225036329615
2001-10-17,0.015444015444015413
2001-10-18,-0.01439797211660332
2001-10-19,0.004732266858700651
2001-10-22,-0.0002559770644550152
2001-10-23,0.01720606308889816
2001-10-24,-0.002013693113169568
2001-10-25,-0.008071025020177536
2001-10-29,-0.005848250610252292
2001-10-30,-0.014681057854621704
2001-10-31,0.009137161250129644
2001-11-01,0.02273896491408589
2001-11-02,0.003621730382293853
2001-11-05,-0.006565757818765117
2001-11-06,0.010947984460925264
2001-11-07,-0.014372691885417677
2001-11-08,0.01032911392405067
2001-11-09,0.006364638668938438
2001-11-12,0.00682236940391423
2001-11-13,-0.005440696409140355
2001-11-14,0.010344141635170168
2001-11-15,0.019590470565072016
2001-11-19,0.03133146664091924
2001-11-20,-0.016804755886345557
2001-11-21,0.005856027423347898
2001-11-22,0.005774601221186337
2001-11-23,-0.0032472116334886225
2001-11-26,0.02039660056657211
2001-11-27,-0.00421062372755876
2001-11-28,-0.004878955438873622
2001-11-29,-0.0034086664176316006
2001-12-03,-0.0016398819285011745
2001-12-04,0.011544959639572028
2001-12-05,0.024914169063746883
2001-12-06,0.005341541804354755
2001-12-07,0.001665991264802491
2001-12-10,0.0026521621864605827
2001-12-11,-0.004528132705671317
2001-12-12,-0.002296883444424358
2001-12-13,-0.008035029115695425
2001-12-14,-0.009920364050056918
2001-12-18,-0.0051018063152088455
2001-12-19,-0.019911300009239574
2001-12-20,0.0011784115012962726
2001-12-21,-0.010499058380414428
2001-12-24,-0.0022362849122138373
2001-12-26,-0.013590844062947083
2001-12-27,-0.013778100072516342
2001-12-28,0.01352941176470579
2001-12-31,0.02442445347262523
2002-01-01,-0.003540909305509654
2002-01-02,0.005164408225149186
2002-01-03,0.010841385811925619
2002-01-04,0.022336208906505117
2002-01-07,0.0036033570516329494
2002-01-08,0.008862427850747645
2002-01-09,-0.00639697270024342
2002-01-10,-0.004171200580340817
2002-01-11,-0.008787106173738901
2002-01-14,0.019521381654494574
2002-01-15,-0.014101639935123367
2002-01-16,-0.0035187131563315655
2002-01-17,0.017334678528845293
2002-01-18,-0.014469888207717219
2002-01-21,-0.0016466175730688315
2002-01-22,0.001374444495349847
2002-01-23,-0.003156883378322539
2002-01-24,-0.0037635395630624124
2002-01-25,-0.004791301944162996
2002-01-28,-0.008101101749838024
2002-01-29,0.00028002053483944245
2002-01-30,-0.003919190034059716
2002-01-31,0.007447655627898397
2002-02-01,0.00581179096150275
2002-02-04,-0.004391439005223541
2002-02-05,-0.0024607670164361606
2002-02-06,0.03616476611589481
2002-02-07,-0.0023807384781240337
2002-02-08,0.011977126390202208
2002-02-11,0.0069410456062291015
2002-02-12,-0.0018116742521320228
2002-02-13,0.004957945993802504
2002-02-14,0.013126596775614674
2002-02-15,0.008652173913043626
2002-02-18,0.011121169015905652
2002-02-19,-0.011894104105384162
2002-02-20,-0.011174389507291438
2002-02-21,0.003403289846851898
2002-02-22,0.011871113623516116
2002-02-25,0.0016759776536312554
2002-02-26,0.02055000214509417
2002-02-27,-0.00016815200941655561
2002-02-28,-0.039648503195425566
2002-03-01,0.031478481677684966
2002-03-04,-0.0005517826825127692
2002-03-05,0.0009767698645264389
2002-03-06,-0.005006364022062004
2002-03-07,0.01743987719597473
2002-03-08,-0.0045262143246300734
2002-03-11,-0.016671578326948322
2002-03-12,-0.014899173695251844
2002-03-13,0.0057368855665174134
2002-03-14,0.0020742405254743357
2002-03-15,0.008883522359739437
2002-03-18,-0.0003846975849540746
2002-03-19,-0.014666894723338597
2002-03-20,0.002994401770602728
2002-03-21,-0.009865005192107867
2002-03-22,-0.005025345219367261
2002-03-26,-0.013527164126663549
2002-03-27,0.00026712969146514
2002-03-28,0.005519205946499461
2002-04-01,0.008321898101013803
2002-04-02,-0.0017560033364063532
2002-04-03,-0.011829895773780796
2002-04-04,0.019937694704049935
2002-04-05,-0.0034470721703464546
2002-04-08,-0.005867157055913119
2002-04-09,-0.007531380753138084
2002-04-10,0.010473062927132348
2002-04-11,0.004479578392621697
2002-04-12,0.002535851696397362
2002-04-15,-0.010771914522459625
2002-04-16,-0.01357845082220177
2002-04-17,0.005675977653631259
2002-04-18,0.0034663585459071555
2002-04-19,-0.02542072630646597
2002-04-22,0.0034990457148051934
2002-04-23,0.0016754969886336735
2002-04-24,0.004159132007233168
2002-04-25,-0.014676751305600533
2002-04-26,0.0028328611898018607
2002-04-29,-0.02114087843994905
2002-04-30,0.009588530999813827
2002-05-02,0.008114338404794808
2002-05-03,0.0033385164181836124
2002-05-06,0.0036464743151465306
2002-05-07,0.008855988010354698
2002-05-08,0.006212298550463569
2002-05-09,0.008947745168217613
2002-05-10,-0.009932600212841258
2002-05-13,0.0029111429595127802
2002-05-14,-0.004063769928102645
2002-05-15,-0.006546498071921758
2002-05-16,-0.013540350243726351
2002-05-17,-0.001967423133235613
2002-05-20,-0.014945216155503815
2002-05-21,-0.023409503420672828
2002-05-22,-0.00371711780404127
2002-05-23,-0.01774610159762746
2002-05-24,0.039201363525687816
2002-05-27,-0.004029990627928748
2002-05-28,-0.023054483861861264
2002-05-29,0.00332305914082065
2002-05-30,-0.009120145922334788
2002-05-31,-0.0032456522792231324
2002-06-03,0.010643468118195942
2002-06-04,0.0054339985573454985
2002-06-05,0.017983546967667907
2002-06-06,0.00014095094906951822
2002-06-07,-0.014609855780523318
2002-06-10,0.020118230358505018
2002-06-11,0.025376203383493667
2002-06-12,-0.003874025796454128
2002-06-13,-0.009105051244509554
2002-06-14,0.0026319434824768617
2002-06-17,0.0029474072027264597
2002-06-18,-0.012811093764349413
2002-06-19,-0.011209823712730826
2002-06-20,0.006726879292501486
2002-06-21,-0.007009018270174305
2002-06-24,-0.0006587925274105233
2002-06-25,-0.006074304280265452
2002-06-26,-0.010612090202766766
2002-06-27,0.004165868607546308
2002-06-28,0.00882170616565725
2002-07-01,0.010540744942333147
2002-07-02,-0.0008419477056925695
2002-07-03,0.001732128645662856
2002-07-04,0.0006075334143376132
2002-07-05,0.0030358227079538835
2002-07-08,0.007682994971130563
2002-07-09,-0.0016173004944318725
2002-07-10,-0.00796075164306198
2002-07-11,-0.014089763926472099
2002-07-12,0.0015616127200455132
2002-07-15,-0.009685802031656032
2002-07-16,-0.011498091603053373
2002-07-17,-0.0032820116801004495
2002-07-18,0.00847416589995631
2002-07-19,-0.0051858254105443535
2002-07-22,-0.02307172506998756
2002-07-23,0.009782608695652062
2002-07-24,-0.01746746256972309
2002-07-25,-0.00248991584084457
2002-07-26,-0.028006589785831926
2002-07-29,-0.0019003595274782459
2002-07-30,-0.011320948901353378
2002-07-31,-0.0018216832353094015
2002-08-01,-0.001251433934716828
2002-08-02,-0.0030802965438029295
2002-08-05,0.00890285415030112
2002-08-06,0.003529717103555541
2002-08-07,0.002534526457352859
2002-08-08,-0.01604581570529362
2002-08-09,0.008809186723297335
2002-08-12,0.008212485056395824
2002-08-13,0.006392741145538006
2002-08-14,-0.006557041135187736
2002-08-16,0.00990047955447837
2002-08-19,0.0006127138115905595
2002-08-20,0.008878910037250609
2002-08-21,-0.00010115826210099765
2002-08-22,-0.0027821336435833732
2002-08-23,0.009637820837983258
2002-08-26,0.0036676045016077463
2002-08-27,-0.011162837262852277
2002-08-28,-0.00202490634808139
2002-08-29,0.0015724865577761982
2002-08-30,0.023651557356292763
2002-09-02,0.0028695824262814362
2002-09-03,-0.012234829797730606
2002-09-04,0.0058435720707221694
2002-09-05,0.0016386116490392233
2002-09-06,-0.013285742613523666
2002-09-09,0.003366157556270011
2002-09-11,0.0003004356316660406
2002-09-12,0.0028032237072632693
2002-09-13,-0.009634103728847432
2002-09-16,-0.006300403225806495
2002-09-17,0.009282272381435419
2002-09-18,-0.011357925419640091
2002-09-19,-0.007675884505896735
2002-09-20,-0.00660826801905634
2002-09-23,0.0007219471947192968
2002-09-24,-0.0042254972688857695
2002-09-25,0.003984682260401495
2002-09-26,-0.00015463120457703816
2002-09-27,0.006753273533353976
2002-09-30,-0.013620769112601794
2002-10-01,-0.008254166017754194
2002-10-03,-0.0073283082077052475
2002-10-04,0.0
2002-10-07,0.006907825353301034
2002-10-08,0.006336737365802536
2002-10-09,-0.00629683597002495
2002-10-10,0.0038753600418959255
2002-10-11,0.013146225676873957
2002-10-14,0.001441738324494235
2002-10-16,0.0011825800812381715
2002-10-17,-0.00030813475760071984
2002-10-18,-0.0016952635364224644
2002-10-21,-0.0044254618432563175
2002-10-22,-0.005013697214038326
2002-10-23,-0.005350649350649328
2002-10-24,-0.010915548127644059
2002-10-25,-0.015524342591614726
2002-10-28,-0.010190946148895041
2002-10-29,0.015389617427115976
2002-10-30,0.0009072473049418495
2002-10-31,0.014556118368435067
2002-11-01,5.255413075477833e-05
2002-11-04,0.011193441589153474
2002-11-05,0.00020787859889814797
2002-11-07,-0.0016626831549412247
2002-11-08,-0.0039034037680857336
2002-11-11,-0.0030304613616177756
2002-11-12,0.006079345946229386
2002-11-13,0.0029171224670521134
2002-11-14,0.009608892120708479
2002-11-15,0.018983434509723285
2002-11-18,0.006563336194274738
2002-11-20,0.004765009780809626
2002-11-21,0.007138578274760388
2002-11-22,0.011301115241635573
2002-11-25,0.0059305004166054776
2002-11-26,0.009695965698694353
2002-11-27,-0.004873811706799347
2002-11-28,0.018038987489089386
2002-11-29,0.0004286939125464073
2002-12-02,0.01690234728372131
2002-12-03,-0.012079782751194035
2002-12-04,-0.01763033175355444
2002-12-05,0.009214588961790726
2002-12-06,0.022802237200630904
2002-12-09,-0.010422508880164383
2002-12-10,0.004770226231521235
2002-12-11,0.0056876938986556436
2002-12-12,0.006777284412245788
2002-12-13,0.008542246982358392
2002-12-16,-0.007134965936291704
2002-12-17,-0.004821734897306307
2002-12-18,0.004379221989284865
2002-12-19,-0.0018089892852173328
2002-12-20,0.0030669144981412266
2002-12-23,-0.0030575372926896494
2002-12-24,0.008364312267657992
2002-12-26,0.00903225806451613
2002-12-27,0.003288271830471423
2002-12-30,-0.005872177713037163
2002-12-31,0.0014194789138697317
2003-01-01,0.006081390032007361
2003-01-02,-0.00645366540926251
2003-01-03,-0.0031563057499657265
2003-01-06,-0.004818281938326008
2003-01-07,-0.0023516392308755574
2003-01-08,0.00697910889258635
2003-01-09,0.007343828888786819
2003-01-10,-0.015582995398004229
2003-01-13,-0.006017125665355283
2003-01-14,0.004842840512223612
2003-01-15,0.005607303396820917
2003-01-16,0.0030875576036866192
2003-01-17,-0.0016998208296962192
2003-01-20,-0.009341923607915414
2003-01-21,0.0014400520276862672
2003-01-22,0.004638649225345626
2003-01-23,-0.011081355619170785
2003-01-24,-0.013866840974881112
2003-01-27,-0.017423417451825074
2003-01-28,0.00823977256300279
2003-01-29,-0.00860256165169182
2003-01-30,-0.0025067489394524634
2003-01-31,0.007007539145563513
2003-02-03,0.012909727887891798
2003-02-04,-0.0004737989197384218
2003-02-05,-0.0070155479711792035
2003-02-06,0.015466870345617556
2003-02-07,-0.005735238811583221
2003-02-10,-0.00841607565011826
2003-02-11,-0.0005721914934196937
2003-02-12,-0.003387404580152631
2003-02-14,-0.008090382497965454
2003-02-17,0.021428571428571574
2003-02-18,0.0010395010395010118
2003-02-19,0.004720098178042198
2003-02-20,0.0012214601146292026
2003-02-21,0.0005161411411414019
2003-02-24,0.0037518172864980937
2003-02-25,-0.013642947250385618
2003-02-26,-0.00558950310264783
2003-02-27,0.0031439051112274186
2003-02-28,0.009924497839403523
2003-03-03,-0.004278728606357141
2003-03-04,-0.011569155215564009
2003-03-05,-0.005637301738964151
2003-03-06,-0.009080426635918126
2003-03-07,-0.013721212121212134
2003-03-10,-0.010225149936092803
2003-03-11,0.0077977550412238195
2003-03-12,-0.012665713863289074
2003-03-13,-0.00204652091444546
2003-03-17,-0.00665232831491025
2003-03-19,0.010976837865055433
2003-03-20,0.02126705847195942
2003-03-21,0.00516947086076569
2003-03-22,0.006404347193246451
2003-03-24,-0.022417200983464447
2003-03-25,-0.0025643554591182616
2003-03-26,0.002521506971225218
2003-03-27,-0.010997682102875106
2003-03-28,-0.0020943452677770757
2003-03-31,-0.022386568059164502
2003-04-01,0.0062359435698220445
2003-04-02,0.015340851366453245
2003-04-03,0.009755853512107171
2003-04-04,0.007729277114403299
2003-04-07,0.014307488077093256
2003-04-08,-0.01299079011148807
2003-04-09,-0.013014438660249539
2003-04-10,-0.042444145892421736
2003-04-11,-0.012887133652047522
2003-04-15,0.0014739945251633912
2003-04-16,0.00783221194280892
2003-04-17,-0.018724247639910208
2003-04-21,0.006909748059955367
2003-04-22,-0.00390625
2003-04-23,-0.009856915739268612
2003-04-24,-0.004816955684007751
2003-04-25,-0.0058083252662149976
2003-04-28,0.005625879043600568
2003-04-29,0.003012372243141437
2003-04-30,0.001877078193714521
2003-05-02,0.004550077618971082
2003-05-05,0.0075668762655867194
2003-05-06,0.006822508990903309
2003-05-07,-0.0017859956925986298
2003-05-08,-0.009051202441719752
2003-05-09,-0.003929690404120834
