Date,ret_cc,ret_fi
2003-01-31,0.0,0.0
2003-02-28,0.0,0.0
2003-03-31,0.0,0.0
2003-04-30,0.0,0.0
2003-05-31,0.0,0.0
2003-06-30,0.0,0.0
2003-07-31,0.0,0.0
2003-08-31,0.0,0.0
2003-09-30,0.0,0.0
2003-10-31,0.0,0.0
2003-11-30,0.0,0.0
2003-12-31,0.0,0.0
2004-01-31,0.0007926252071268625,0.003932082723854924
2004-02-29,-0.0018871457675639913,-0.00961725842993788
2004-03-31,-0.004803826485368479,-0.013727097247989484
2004-04-30,-0.006573588491222804,-0.026406904011401333
2004-05-31,0.007136739286988103,0.022921419145797817
2004-06-30,-0.008731759043489329,-0.024130791103952
2004-07-31,0.005789284296634056,0.02979139650975604
2004-08-31,0.0064802927518163855,0.02636607472397534
2004-09-30,-0.002090790934794251,-0.01935832936569304
2004-10-31,0.10187238674495314,0.16802216187887775
2004-11-30,-0.013047603116355888,-0.021466964952339684
2004-12-31,-0.02697544856422085,-0.05726188081538364
2005-01-31,0.01201638048166509,0.01875472953011381
2005-02-28,-0.002940658897470194,-0.009509790787639583
2005-03-31,-0.007864751240424073,-0.012610797122052153
2005-04-30,0.013488189384728289,0.013819700218146158
2005-05-31,-0.00849751133391008,-0.02494434487287689
2005-06-30,-0.010948581515182743,-0.021344679607066985
2005-07-31,0.527937590598708,0.7496361647683003
2005-08-31,-0.00982165466365259,-0.020438225950479838
2005-09-30,0.015228072146122207,0.036520606033578096
2005-10-31,0.007771173061374315,0.017255138978448104
2005-11-30,-0.01159994959694155,-0.05660895745757999
2005-12-31,-0.012070984126716922,-0.04317352246910311
2006-01-31,-0.003974176259895601,0.022321533093116797
2006-02-28,0.0027251271986787895,-0.0027669439380674232
2006-03-31,-0.000958385334224432,0.012182126547192418
2006-04-30,-0.005826720867122881,-0.006112981414721608
2006-05-31,0.024534600121810524,0.07896870748978158
2006-06-30,0.03227837341500228,0.12110224138909231
2006-07-31,0.03171817544695954,0.122990234276944
2006-08-31,0.011593359941914683,0.05319934939925974
2006-09-30,0.007434856248409671,0.037121394258299745
2006-10-31,0.003169299464073516,0.01249280342186121
2006-11-30,-0.027106864502719596,-0.025329978330777214
2006-12-31,-0.0033479931744285762,0.0011469730027684477
2007-01-31,0.01437837129298658,0.045944319043111026
2007-02-28,-0.012228888279096184,-0.01344675905442061
2007-03-31,0.007914687317089664,0.01983752332751121
2007-04-30,0.01816892744783405,0.029275815362871827
2007-05-31,-0.00012980579653354418,0.006110140070069381
2007-06-30,-0.0035910385290109925,-0.01548553314236023
2007-07-31,-0.02999074412905911,-0.048794991820234945
2007-08-31,-0.011971266256505464,-0.014392578071376505
2007-09-30,0.002255916045724282,0.004967383909123102
2007-10-31,-0.03905375786708054,-0.07205581436256248
2007-11-30,0.024694346762471175,0.046302473553733625
2007-12-31,0.007504548797061528,0.004048722660195958
2008-01-31,0.054766074590431035,0.0941207673791129
2008-02-29,0.015648375184760255,0.02918394762793608
2008-03-31,-0.011230610844287559,-0.024685304867958058
2008-04-30,0.045520185095048626,0.07008263821861527
2008-05-31,0.029197750214301932,0.04569728292569497
2008-06-30,0.016402444661320237,0.020668824210482217
2008-07-31,-0.007691329150977921,-0.012686770505982992
2008-08-31,-0.0010066533743868789,-0.0010094280235954933
2008-09-30,0.017438284019322348,0.03242826001849064
2008-10-31,-0.02579797631896219,-0.047871152175996134
2008-11-30,0.00572806952896987,0.010403602109524845
2008-12-31,0.05571486260358349,0.08923924542304085
2009-01-31,-0.008293467014052536,-0.018518514584348944
2009-02-28,0.00628510560258011,0.018979395568435198
2009-03-31,-0.003719741460396886,0.016100661750422685
2009-04-30,0.020981911034584133,0.02817575163306496
2009-05-31,0.008613107326950864,0.014727096288042585
2009-06-30,0.0027036797943100765,0.00999261294862186
2009-07-31,-0.05548281182587533,-0.08281855833980345
2009-08-31,0.005284656720654368,0.023975504127502267
2009-09-30,-0.027587826691117034,-0.030802313438647255
2009-10-31,-0.035638074069890724,-0.04075827499145279
2009-11-30,-0.015501222275397852,-0.022424711226079586
2009-12-31,-0.005895839570373429,-0.009102965384317097
2010-01-31,0.0038722494936507257,0.0029019550904749725
2010-02-28,0.01675224778595852,0.028272986613182338
2010-03-31,0.0015978552884512442,-0.0012385492477520188
2010-04-30,-0.012376270953303181,-0.02557773297681243
2010-05-31,0.009854794310187653,0.047371533395055065
2010-06-30,0.010735470391592727,0.016824374836303946
2010-07-31,0.0010468416467719344,-0.010420482307133438
2010-08-31,-0.019621679727329977,-0.03141193875364712
2010-09-30,0.006008598092840822,-0.004642073020417081
2010-10-31,0.017142528623045106,0.026721844338212453
2010-11-30,-0.006260037389698603,-0.017161731800066304
2010-12-31,0.012036866056543305,0.02727389656145429
2011-01-31,0.020127433020808327,0.032981278494055966
2011-02-28,0.009565781048103128,0.010552232872783396
2011-03-31,0.036358576633559236,0.060660716512837665
2011-04-30,-0.0038702714720384446,-0.003638045739633222
2011-05-31,0.017546131261645836,0.03932613096273574
2011-06-30,-0.004416426633081949,-0.004184316401541932
2011-07-31,-0.006616052215560053,-0.0035661524812830026
2011-08-31,0.03106615021004111,0.043582403289051275
2011-09-30,-0.016080367601474688,-0.028176632585845574
2011-10-31,0.001315415507597617,0.030941582215004537
