Date,ret_cc,ret_fi
2012-04-30,-0.00945990395244145,-0.0072213266333474024
2012-05-31,0.016004823081871233,0.023292169514506966
2012-06-30,0.010752627885666222,0.018835121301542745
2012-07-31,-0.006624467156658764,-0.017014591417496172
2012-08-31,0.004346796737708658,0.0015954638510118357
2012-09-30,0.010736091481411636,0.03316919371069904
2012-10-31,0.010976085705006966,0.01951425338688284
2012-11-30,-0.015454089644457825,-0.03383509408560348
2012-12-31,-0.003818102774089338,-0.00578529910310388
2013-01-31,-0.013040944894703865,-0.03508442656108146
2013-02-28,0.0024361632166838287,0.009363195203209163
2013-03-31,0.007335315776920037,0.012045075549759643
2013-04-30,0.013028193733752413,0.03386896661240146
2013-05-31,-0.006009352391436962,-0.004596662658232331
2013-06-30,-0.007412025296279379,-0.008180583773720884
2013-07-31,-0.0018163486996047862,0.0021600183274919083
